bbrID,Date,Tm,Opp,TRB,AST,STL,BLK,PTS,GmSc,Season,Playoffs,Year,GameIndex,GmScMovingZ,GmScMovingZTop2Delta,Date2,GmSc2,GmScMovingZ2
kanteen01,2016-04-06,OKC,POR,20,0,1,1,33,34.3,2015-16,false,2016,373,3.61,0.35,2015-04-01,31.9,3.26
kaponja01,2010-04-12,PHI,MIA,2,1,0,0,24,19.3,2009-10,false,2010,466,4.22,0.63,2004-02-23,20.8,3.59
karasse01,2016-03-26,BRK,IND,7,4,2,0,17,17.6,2015-16,false,2016,90,3.96,1.22,2014-12-23,12.6,2.74
keefead01,1993-04-23,ATL,MIL,7,2,0,0,30,28.0,1992-93,false,1993,80,4.6,0.53,1998-03-22,24.7,4.07
kellyry01,2015-04-10,LAL,MIN,4,7,1,0,21,19.5,2014-15,false,2015,107,2.9,0.03,2014-03-07,21.3,2.87
kempsh01,2003-01-24,ORL,PHO,5,1,4,0,22,21.5,2002-03,false,2003,1097,3.43,0.25,2002-03-16,19.6,3.18
kemptti01,1988-12-14,CHH,IND,9,3,3,0,21,23.5,1988-89,false,1989,84,4.35,1.05,1994-05-01,13.5,3.3
kennalu01,2022-01-25,LAC,WAS,8,6,1,0,25,25.5,2021-22,false,2022,284,2.77,0.21,2019-10-23,23.4,2.56
kerrst01,2002-04-17,POR,HOU,1,3,1,0,16,15.4,2001-02,false,2002,949,3.48,0.22,1994-01-14,20.2,3.26
kerseje01,1998-03-25,SEA,WAS,5,3,3,0,18,17.6,1997-98,false,1998,1100,3.24,0.04,1989-02-07,36.2,3.2
kesslal01,1991-02-14,MIA,DEN,11,0,0,0,21,16.8,1990-91,false,1991,47,3.24,0.25,1993-04-21,11.9,2.99
keysra01,1990-01-19,CLE,SAS,8,2,0,0,22,18.5,1989-90,false,1990,77,3.26,0.06,1996-02-23,12.3,3.2
khryavi01,2006-03-23,POR,PHO,12,3,0,0,22,24.7,2005-06,false,2006,86,4.48,1.07,2005-03-19,21.4,3.41
kiddgmi01,2012-12-19,CHA,PHO,12,4,3,1,25,30.5,2012-13,false,2013,24,4.04,1.01,2012-11-10,25.8,3.03
kiddja01,1996-01-12,DAL,PHO,12,16,1,1,33,36.9,1995-96,false,1996,110,3.03,0.03,2008-04-16,30.6,3
kilpase01,2017-03-06,BRK,MEM,5,3,1,1,23,24.1,2016-17,false,2017,95,2.81,0.4,2016-11-02,22.1,2.41
kimblbo01,1990-12-02,LAC,MIN,6,0,2,0,27,20.8,1990-91,false,1991,14,4.25,1.02,1990-12-21,16.0,3.23
kingch01,1996-04-18,VAN,UTA,14,2,1,3,21,19.7,1995-96,false,1996,94,3.07,0.03,1996-03-24,18.9,3.04
kingge02,1999-11-13,WAS,IND,16,0,2,0,20,22.7,1999-00,false,2000,33,4.2,0.78,2000-03-01,18.4,3.42
kingst01,1994-03-22,MIN,HOU,13,3,2,7,19,21.0,1993-94,false,1994,416,3.57,0.3,1990-03-20,22.3,3.27
kinseta01,2007-04-18,MEM,MIN,9,7,3,0,22,27.3,2006-07,false,2007,47,4.41,0.58,2007-04-14,24.1,3.83
kirilan01,2007-11-30,UTA,LAL,11,11,6,4,20,33.2,2007-08,false,2008,462,3.83,0.37,2011-01-28,33.1,3.46
kittlke01,2003-02-05,NJN,PHI,3,2,2,1,35,32.8,2002-03,false,2003,403,3.59,0.31,2004-03-02,30.1,3.28
klebima01,2022-04-18,DAL,UTA,6,3,0,0,25,23.6,2021-22,true,2022,340,3.21,0.02,2017-12-16,20.2,3.19
kleinjo01,1992-01-15,BOS,NJN,9,1,1,1,14,16.1,1991-92,false,1992,514,3.37,0.1,1994-11-23,13.3,3.27
kleizli01,2008-01-17,DEN,UTA,9,2,1,0,41,33.4,2007-08,false,2008,183,4.24,1,2007-03-15,25.4,3.24
knighbr01,2001-01-21,ATL,WAS,5,10,3,0,31,27.5,2000-01,false,2001,201,3.41,0.09,2002-01-28,23.9,3.32
knighbr03,2015-11-20,PHO,DEN,11,6,2,1,38,34.0,2015-16,false,2016,287,3.14,0.15,2015-11-16,33.0,2.99
knighne01,1991-04-05,PHO,GSW,7,19,1,1,22,22.4,1990-91,false,1991,55,3.42,0.11,1992-12-06,22.3,3.31
knightr01,1997-01-24,LAL,GSW,15,1,2,1,16,23.3,1996-97,false,1997,34,3.19,0.24,2003-04-05,9.2,2.95
knoxke01,2019-03-20,NYK,UTA,8,3,0,1,27,21.1,2018-19,false,2019,64,2.99,0.08,2022-03-30,13.1,2.91
kofoeba01,1992-01-14,SEA,CHH,5,9,0,0,15,18.7,1991-92,false,1992,86,6.75,3.36,1988-12-03,9.7,3.39
koncajo01,1988-01-09,ATL,DEN,12,0,3,1,25,27.1,1987-88,false,1988,212,5.12,0.98,1990-12-04,24.3,4.14
konchjo01,2022-04-10,MEM,BOS,13,10,2,1,17,24.9,2021-22,false,2022,134,3.44,0.16,2021-12-02,21.6,3.28
korkmfu01,2020-02-07,PHI,MEM,6,4,0,1,34,31.0,2019-20,false,2020,118,4.29,0.46,2020-02-09,28.2,3.83
kornefr01,1989-12-10,MIL,POR,5,1,0,0,16,12.8,1989-90,false,1990,6,4.63,1.85,1991-04-20,7.3,2.78
kornelu01,2019-04-01,NYK,CHI,6,1,0,3,24,23.7,2018-19,false,2019,60,3.36,0.69,2019-01-13,20.5,2.67
korveky01,2013-01-25,ATL,BOS,6,4,3,2,27,29.1,2012-13,false,2013,755,3.59,0.33,2015-11-06,28.1,3.26
koufoko01,2008-12-26,UTA,DAL,8,2,2,1,18,19.0,2008-09,false,2009,25,4.4,0.83,2013-03-11,22.7,3.57
krstine01,2011-03-09,BOS,LAC,9,0,1,1,20,20.2,2010-11,false,2011,421,3.23,0.27,2009-03-02,21.0,2.96
krystla01,1987-04-10,SAS,LAL,6,1,0,0,24,20.2,1986-87,false,1987,62,2.86,0.15,1989-01-26,24.8,2.71
kukocto01,2000-01-07,CHI,WAS,2,10,3,2,33,35.9,1999-00,false,2000,492,3.65,0.39,2003-04-09,29.5,3.26
kuminjo01,2022-01-14,GSW,CHI,3,3,1,3,25,24.3,2021-22,false,2022,29,3,0.47,2022-03-08,21.4,2.53
kurucro01,2018-12-21,BRK,IND,3,0,1,1,24,18.9,2018-19,false,2019,16,2.85,0.28,2019-01-14,17.0,2.57
kuzmaky01,2017-12-20,LAL,HOU,7,4,0,1,38,35.3,2017-18,false,2018,27,3.36,0.43,2019-02-10,30.1,2.93
labissk01,2019-04-10,POR,SAC,15,1,2,1,29,27.0,2018-19,false,2019,114,3.88,0.27,2017-03-15,27.4,3.61
laettch01,2001-11-07,WAS,BOS,6,3,0,1,29,25.9,2001-02,false,2002,674,3.43,0.08,2001-04-13,25.4,3.35
lafrera01,2000-04-18,DEN,UTA,17,4,3,6,32,38.7,1999-00,false,2000,91,3.76,0.44,2005-11-13,27.4,3.32
lambdo01,2013-04-10,ORL,MIL,4,2,1,0,16,12.8,2012-13,false,2013,43,3.23,0.77,2014-04-11,10.3,2.46
lambje01,2017-11-03,CHO,SAS,9,6,2,0,27,28.2,2017-18,false,2018,298,3.74,0.49,2013-12-29,22.1,3.25
landrca01,2016-04-05,PHI,NOP,9,1,2,0,22,24.8,2015-16,false,2016,549,3.22,0.32,2013-03-30,23.4,2.9
laneje01,1989-12-08,DEN,BOS,16,4,2,1,16,20.0,1989-90,false,1990,71,3.16,0.51,1990-11-24,18.9,2.65
langan01,1989-04-22,PHO,SAS,9,0,2,2,21,19.6,1988-89,false,1989,61,4.23,0.03,1999-02-27,16.9,4.2
langan02,1997-04-12,CLE,PHI,8,3,1,0,12,15.4,1996-97,false,1997,115,4.48,1.1,1996-01-29,12.2,3.38
langdtr01,2000-11-21,CLE,DET,4,4,2,0,31,29.7,2000-01,false,2001,15,5.47,0.98,2002-04-12,25.6,4.49
langfro01,2021-06-01,BOS,BRK,1,2,2,2,17,16.5,2020-21,true,2021,60,3.82,0.59,2021-12-31,14.6,3.23
langhda01,2002-04-02,HOU,SEA,5,0,0,1,17,15.7,2001-02,false,2002,59,4.77,1.64,2002-12-14,10.9,3.13
larkish01,2014-01-17,DAL,PHO,1,5,2,0,18,17.8,2013-14,false,2014,26,3.18,0.42,2015-04-05,19.4,2.76
larueru01,2002-02-28,UTA,MEM,1,12,1,1,12,17.2,2001-02,false,2002,72,3.61,1.13,1999-03-23,12.7,2.48
lauvejo01,2018-02-13,SAS,DEN,11,2,0,1,26,24.1,2017-18,false,2018,193,4.54,1.71,2016-02-19,18.3,2.83
lavinza01,2015-04-11,MIN,GSW,9,4,0,0,37,28.8,2014-15,false,2015,74,3.17,0.47,2016-11-09,30.7,2.7
lawac01,2010-03-17,CHI,DAL,3,3,0,0,22,21.2,2009-10,false,2010,144,4.47,0.25,2008-11-22,20.2,4.22
lawsoty01,2011-04-09,DEN,MIN,7,6,1,0,37,36.9,2010-11,false,2011,148,3.27,0.36,2017-04-11,25.6,2.91
laymaja01,2016-11-01,POR,GSW,1,1,1,0,17,15.8,2016-17,false,2017,0,4.91,1.35,2019-02-05,22.3,3.56
leaftj01,2019-04-10,IND,ATL,10,2,2,2,28,28.1,2018-19,false,2019,111,6.08,2.58,2017-10-20,13.6,3.5
leckner01,1989-04-22,UTA,GSW,9,0,0,1,21,15.5,1988-89,false,1989,74,3.73,0.38,1994-02-21,16.2,3.35
leeco01,2010-01-08,NJN,NOH,2,6,2,0,28,26.0,2009-10,false,2010,126,3.11,0.1,2012-04-08,22.4,3.01
leeda02,2010-04-02,NYK,GSW,20,10,0,1,37,37.3,2009-10,false,2010,360,3.18,0.04,2008-11-29,31.5,3.14
leeda03,2019-12-25,GSW,HOU,15,4,3,0,22,26.4,2019-20,false,2020,64,3.31,0.49,2022-03-23,19.1,2.82
leeke01,1986-01-24,CLE,PHI,10,7,2,0,25,25.4,1985-86,false,1986,18,3.77,1.06,1987-01-19,18.5,2.71
leesa01,2021-05-11,DET,MIN,4,5,2,1,22,22.9,2020-21,false,2021,45,3.2,0.63,2021-03-03,19.5,2.57
legleti01,1996-02-18,WSB,MIN,1,3,2,0,21,20.0,1995-96,false,1996,205,2.72,0.1,1994-01-14,19.8,2.62
lenal01,2016-03-04,PHO,ORL,15,0,1,2,31,22.1,2015-16,false,2016,168,2.79,0.03,2014-11-15,17.8,2.76
lenarvo01,1997-02-06,MIA,MIL,4,4,0,0,38,29.6,1996-97,false,1997,68,3.28,0.21,2003-12-03,28.3,3.07
leonaka01,2012-02-21,SAS,POR,10,1,5,1,24,24.8,2011-12,false,2012,32,2.92,0.17,2013-03-16,25.5,2.75
leoname01,2019-05-20,POR,GSW,12,3,1,1,30,27.4,2018-19,true,2019,417,4.59,0.93,2013-03-30,17.3,3.66
lesji01,1991-03-08,SAC,CLE,5,6,0,1,20,22.8,1990-91,false,1991,122,3.48,0.25,1991-04-21,21.8,3.23
leuerjo01,2013-12-03,MEM,PHO,9,1,0,3,23,22.8,2013-14,false,2014,86,3.76,0.2,2014-01-05,20.6,3.56
leverca01,2020-03-03,BRK,BOS,4,5,1,0,51,40.7,2019-20,false,2020,207,3.48,0.54,2017-12-07,26.3,2.94
lewisqu01,2001-11-16,UTA,WAS,3,1,0,1,18,12.5,2001-02,false,2002,126,3.59,0.26,1999-12-18,13.2,3.33
lewisra01,1989-03-14,CHH,DEN,3,2,0,0,17,12.2,1988-89,false,1989,95,3.96,1.28,1988-11-17,8.4,2.68
lewisra02,2003-10-31,SEA,LAC,8,4,0,1,50,44.8,2003-04,false,2004,337,4.45,1.14,2014-01-04,17.6,3.31
lewisre01,1992-04-12,BOS,CHH,9,6,4,3,35,38.9,1991-92,false,1992,397,3.18,0.14,1991-04-12,34.4,3.04
liberma01,1993-03-02,DEN,LAL,11,2,2,0,25,23.5,1992-93,false,1993,201,2.89,0.15,1990-12-15,17.2,2.74
lichtto01,1992-11-21,DEN,MIN,6,2,1,0,24,25.0,1992-93,false,1993,185,4.24,1.24,1992-12-09,19.1,3
liggide01,2017-02-11,CLE,DEN,5,5,3,1,9,16.1,2016-17,false,2017,108,4.86,1.62,2018-03-09,12.1,3.24
lillada01,2016-02-19,POR,GSW,0,7,6,0,51,47.9,2015-16,false,2016,309,3.74,0.23,2017-04-08,48.6,3.51
linje01,2012-12-10,HOU,SAS,3,7,2,2,38,34.5,2012-13,false,2013,83,3.38,0.5,2017-04-10,25.9,2.88
littlna01,2021-02-01,POR,MIL,6,1,1,2,30,26.9,2020-21,false,2021,56,4.28,1.81,2022-01-03,20.3,2.47
livinra01,2000-04-12,PHO,VAN,7,7,2,1,23,19.7,1999-00,false,2000,156,3.86,1.26,1997-01-16,12.8,2.6
livinsh01,2016-06-02,GSW,CLE,4,3,1,0,20,20.1,2015-16,true,2016,684,3.51,0.07,2015-03-08,21.5,3.44
lohaubr01,1993-03-27,MIL,SAC,8,5,1,2,34,29.1,1992-93,false,1993,459,3.97,0.15,1993-02-27,28.1,3.82
longar01,2001-12-12,SEA,LAC,6,1,3,0,10,11.5,2001-02,false,2002,31,2.69,0.09,2001-12-22,11.2,2.6
longgr01,1995-04-11,ATL,PHI,14,3,3,0,33,30.1,1994-95,false,1995,551,3.48,0.22,2001-02-20,19.3,3.26
longllu01,1999-05-05,PHO,MIN,10,3,1,1,17,21.1,1998-99,false,1999,544,3.41,0.27,1996-02-22,21.4,3.14
looneke01,2022-05-20,GSW,DAL,12,2,0,0,21,21.8,2021-22,true,2022,421,3.03,0.45,2018-12-03,17.5,2.58
lopezbr01,2021-07-01,MIL,ATL,7,0,2,4,33,30.9,2020-21,true,2021,908,3.63,0.53,2010-03-26,35.7,3.1
lopezfe01,2001-01-02,WAS,MIN,6,3,2,0,26,24.6,2000-01,false,2001,143,4.43,1.31,1999-04-09,18.6,3.12
lopezra01,2005-01-26,UTA,SEA,5,11,3,0,20,24.8,2004-05,false,2005,103,3.59,0.32,2004-04-14,23.2,3.27
lopezro01,2010-02-26,PHO,LAC,12,0,0,0,30,25.6,2009-10,false,2010,98,3.89,0.21,2021-05-06,25.6,3.68
loveke01,2016-11-23,CLE,POR,8,3,1,1,40,36.8,2016-17,false,2017,552,3.17,0.17,2017-02-06,36.6,3
lowryky01,2009-12-18,HOU,DAL,6,10,5,1,26,32.6,2009-10,false,2010,207,3.89,0.87,2009-01-13,23.3,3.02
lucasjo02,2012-04-26,CHI,CLE,2,4,2,0,25,22.8,2011-12,false,2012,112,4.14,0.95,2012-01-11,17.2,3.19
luety01,1999-04-19,LAL,VAN,1,6,1,0,15,15.3,1998-99,false,1999,7,3.92,0.15,2002-03-15,26.0,3.77
luwawti01,2017-04-10,PHI,IND,5,3,1,0,24,20.2,2016-17,false,2017,67,3.95,0.56,2020-08-17,20.6,3.39
lylestr01,2020-02-06,SAS,POR,10,0,2,0,23,22.7,2019-20,false,2020,343,2.94,0.02,2021-12-23,24.5,2.92
lynchge01,2003-04-09,NOH,CLE,14,4,3,2,12,19.0,2002-03,false,2003,696,3,0.03,2004-12-10,15.8,2.97
lynchke01,1992-11-21,CHH,MIA,4,3,1,1,11,11.9,1992-93,false,1993,61,3.22,0.67,1992-02-22,9.9,2.55
maccuto01,2001-11-08,NJN,SEA,10,1,0,2,29,28.1,2001-02,false,2002,146,4,1.27,1999-11-27,14.4,2.73
macksa01,1996-04-02,HOU,GSW,3,4,2,0,38,30.7,1995-96,false,1996,60,5,1.31,1996-04-21,23.5,3.69
macksh01,2014-12-17,ATL,CLE,2,3,0,0,24,22.9,2014-15,false,2015,200,3.41,0.43,2018-11-04,21.1,2.98
macledo01,1995-12-20,DEN,GSW,9,4,3,0,38,31.2,1995-96,false,1996,198,3.25,0.42,1993-11-17,31.6,2.83
maconma01,1992-02-12,DEN,CLE,5,8,4,0,23,23.6,1991-92,false,1992,45,3.32,0.26,1995-03-18,14.6,3.06
madsema01,2006-02-11,MIN,NOK,6,0,2,4,6,11.6,2005-06,false,2006,386,4.71,0.66,2001-01-31,14.3,4.05
maggeco01,2007-04-12,LAC,LAL,8,9,4,1,39,39.3,2006-07,false,2007,526,3.83,1.03,2010-01-05,32.2,2.8
magloja01,2009-04-15,MIA,DET,9,1,0,1,14,13.5,2008-09,false,2009,627,3.6,0.15,2011-04-13,12.7,3.45
mahinia01,2019-12-30,WAS,MIA,5,1,2,2,25,24.5,2019-20,false,2020,658,3.82,0.58,2020-01-20,21.5,3.24
majerda01,2000-01-11,MIA,MIN,5,5,2,1,33,36.0,1999-00,false,2000,910,5.73,2.62,1991-11-29,32.7,3.11
makerth01,2017-03-31,MIL,DET,3,0,1,0,23,18.7,2016-17,false,2017,50,4.22,0.92,2018-04-20,16.5,3.3
maledth01,2021-01-29,OKC,BRK,3,3,1,0,24,23.9,2020-21,false,2021,17,3.4,0.45,2022-03-23,23.4,2.95
malonka01,1990-01-27,UTA,MIL,18,2,3,0,61,60.2,1989-90,false,1990,387,4.31,0.18,1998-04-07,46.2,4.13
malonma01,1997-04-18,HOU,DAL,2,5,3,0,24,24.2,1996-97,false,1997,80,2.8,0.12,2000-04-11,16.8,2.68
mannida01,2001-03-22,UTA,POR,6,1,1,0,25,21.6,2000-01,false,2001,847,3.92,0.32,1997-11-14,29.6,3.6
mannte01,2020-08-14,LAC,OKC,14,9,2,0,25,26.9,2019-20,false,2020,40,4.02,0.01,2021-06-18,32.4,4.01
marbust01,2007-03-03,NYK,ATL,5,9,5,1,38,34.7,2006-07,false,2007,802,3.27,0.05,1999-02-17,39.6,3.22
marcisa01,1990-01-13,GSW,ORL,3,4,2,0,33,29.3,1989-90,false,1990,29,3.25,0.66,1996-03-29,20.2,2.59
mariosh01,2009-04-15,TOR,CHI,11,3,1,0,34,34.4,2008-09,false,2009,809,3.99,0.27,2006-02-22,44.8,3.72
marjabo01,2020-03-11,DAL,DEN,17,1,2,0,31,29.4,2019-20,false,2020,240,4.39,1.09,2016-04-13,23.2,3.3
markkla01,2022-03-18,CLE,DEN,10,3,4,0,31,28.9,2021-22,false,2022,269,3.28,0.37,2019-02-23,32.1,2.91
marksse01,2008-04-16,PHO,POR,13,0,1,1,16,17.0,2007-08,false,2008,126,4.72,0.09,2009-02-08,16.9,4.63
marshdo01,2006-12-29,CLE,MIL,10,2,3,1,29,28.8,2006-07,false,2007,874,4.51,0.56,2005-03-13,36.0,3.95
marshdo02,1997-01-25,CLE,CHH,3,1,0,0,17,11.5,1996-97,false,1997,58,3.49,0.22,1997-04-12,10.9,3.27
marshke01,2014-01-03,LAL,UTA,6,15,0,0,20,25.7,2013-14,false,2014,52,3.46,0.29,2014-02-19,23.0,3.17
marshna01,2021-04-16,NOP,WAS,11,6,2,0,16,18.7,2020-21,false,2021,15,2.69,0.51,2022-03-11,16.1,2.18
martibi01,1986-03-14,IND,MIL,3,1,0,0,20,13.9,1985-86,false,1986,52,3.22,0.88,1986-04-05,10.8,2.34
martica01,2010-04-04,WAS,NJN,2,2,2,0,16,15.3,2009-10,false,2010,45,2.94,0.1,2010-10-28,16.0,2.84
martica02,2021-12-08,MIA,MIL,8,3,0,2,28,27.7,2021-22,false,2022,93,3.82,0.28,2020-03-09,24.0,3.54
martico01,2020-02-03,CHO,ORL,8,3,3,0,13,19.1,2019-20,false,2020,35,3.13,0.38,2021-12-10,20.0,2.75
martida01,2006-03-14,TOR,PHI,2,12,2,0,18,23.6,2005-06,false,2006,479,5.58,1.66,1996-12-30,30.3,3.92
martija01,2017-12-27,MEM,LAL,8,0,0,2,20,19.4,2017-18,false,2018,106,3.64,0.91,2018-03-03,15.9,2.73
martije01,1991-01-03,LAC,ORL,3,3,0,4,23,21.2,1990-91,false,1991,96,3.28,0.88,1991-01-08,16.8,2.4
martike01,2013-03-22,NYK,TOR,11,0,2,1,19,21.0,2012-13,false,2013,805,3.58,0.03,2006-02-10,33.1,3.55
martike02,2009-11-02,SAC,MEM,5,4,4,1,48,38.3,2009-10,false,2010,318,2.74,0.12,2014-11-01,29.9,2.62
martike03,2021-05-10,IND,CLE,7,0,0,1,25,20.4,2020-21,false,2021,61,3.66,1.19,2021-05-15,14.9,2.47
martike04,2021-05-08,HOU,UTA,10,2,2,0,27,23.7,2020-21,false,2021,40,3.02,0.31,2021-05-05,22.1,2.71
mashbja01,1997-11-05,MIA,BOS,9,2,0,1,32,29.5,1997-98,false,1998,266,3.22,0.33,2003-02-21,36.7,2.89
masonan01,1993-03-26,NYK,LAL,16,1,0,1,30,26.4,1992-93,false,1993,182,3.17,0.02,1995-03-02,29.0,3.15
masonde01,2002-04-17,SEA,MEM,6,1,3,0,33,30.1,2001-02,false,2002,152,3.76,0.46,2004-11-10,29.7,3.3
masonfr01,2020-08-11,MIL,WAS,5,6,2,0,19,19.1,2019-20,false,2020,97,3.01,0.05,2020-08-13,18.8,2.96
masonro01,2013-01-09,NOH,HOU,5,1,1,1,17,18.0,2012-13,false,2013,479,3.69,0.17,2012-03-15,17.8,3.52
masseto01,1998-04-19,VAN,SAC,12,1,2,1,34,27.9,1997-98,false,1998,327,3.57,0.13,2004-01-04,15.1,3.44
mathega01,2019-12-30,WAS,MIA,4,0,0,0,28,22.3,2019-20,false,2020,10,3.61,0.91,2022-01-19,21.0,2.7
matthwe02,2015-12-06,DAL,WAS,6,5,1,1,36,29.9,2015-16,false,2016,486,3.29,0.25,2012-04-02,29.0,3.04
maxeyma01,1993-03-11,MIN,SAC,12,1,0,2,24,21.5,1992-93,false,1993,21,3.91,1.22,1993-04-11,16.0,2.69
maxeyty01,2021-01-09,PHI,DEN,7,6,2,0,39,28.6,2020-21,false,2021,9,2.9,0.56,2022-04-16,31.9,2.34
maxieja01,2008-04-11,DET,WAS,8,2,0,3,28,28.4,2007-08,false,2008,185,4.16,0.71,2015-02-05,17.3,3.45
maxweve01,1991-04-05,HOU,DEN,9,7,0,0,45,37.9,1990-91,false,1991,234,3.62,0.08,1991-01-26,37.1,3.54
maybele01,1997-04-06,VAN,HOU,4,9,2,0,16,20.9,1996-97,false,1997,402,3.53,0.01,1996-12-19,20.2,3.52
maynoer01,2013-03-08,POR,SAS,1,6,2,0,20,19.0,2012-13,false,2013,237,4.01,0.62,2010-04-14,18.5,3.39
mayooj01,2009-11-01,MEM,DEN,5,4,1,0,40,34.2,2009-10,false,2010,84,3.39,0.04,2015-04-03,25.1,3.35
mayse01,2006-12-14,CHA,ORL,6,2,1,1,32,28.6,2006-07,false,2007,44,3.82,0.18,2006-12-10,27.5,3.64
maystr01,1990-12-26,SAC,DEN,6,7,4,0,36,31.9,1990-91,false,1991,17,3.29,1.15,1992-12-11,22.6,2.14
mbahalu01,2012-03-16,MIL,GSW,17,2,3,1,22,26.7,2011-12,false,2012,267,4,0.04,2009-03-06,28.0,3.96
mbengdj01,2009-03-09,LAL,POR,3,4,2,1,8,12.8,2008-09,false,2009,142,4.26,0.15,2009-11-08,13.1,4.11
mcadoja01,2015-03-13,GSW,DEN,5,1,1,1,16,13.1,2014-15,false,2015,4,3.49,0.66,2017-02-02,11.2,2.83
mccalra01,2014-04-09,SAC,POR,4,8,3,0,23,24.3,2013-14,false,2014,41,3.65,1.05,2014-03-31,18.9,2.6
mccanbo01,1993-04-07,MIN,IND,6,2,3,0,18,16.2,1992-93,false,1993,105,3.17,0.05,1993-01-27,15.8,3.12
mccanra01,2008-01-04,MIN,DEN,5,4,0,0,34,28.3,2007-08,false,2008,143,3.75,0.95,2007-11-14,22.7,2.8
mccarwa01,2001-04-15,BOS,NJN,7,4,2,0,27,24.5,2000-01,false,2001,270,5.44,2.05,2002-04-02,20.9,3.39
mccasam01,1996-11-27,ORL,ATL,5,2,1,0,9,10.4,1996-97,false,1997,0,3.84,0.58,2001-12-04,9.1,3.26
mccawpa01,2019-12-28,TOR,BOS,7,8,1,1,18,20.2,2019-20,false,2020,199,4.6,0.34,2017-11-27,20.5,4.26
mccloge01,1998-04-12,PHO,VAN,8,6,2,0,25,25.3,1997-98,false,1998,497,3.5,0.35,1998-03-09,23.3,3.15
mccolcj01,2018-01-31,POR,CHI,5,2,1,0,50,40.6,2017-18,false,2018,335,3.34,0.4,2015-12-27,33.7,2.94
mccontj01,2021-03-03,IND,CLE,4,13,10,1,16,32.6,2020-21,false,2021,437,4.01,0.77,2019-11-08,22.1,3.24
mccorti01,1986-11-21,PHI,DET,12,6,1,1,27,29.1,1986-87,false,1987,166,3.27,0.04,1985-03-24,26.1,3.23
mccoyje01,2000-04-19,SEA,LAC,8,1,2,3,15,16.7,1999-00,false,2000,83,3.54,0.66,2000-12-13,13.1,2.88
mcdanja01,2021-04-09,CHO,MIL,6,5,1,2,19,20.4,2020-21,false,2021,41,3.08,0.1,2021-04-07,19.9,2.98
mcdanja02,2021-03-11,MIN,NOP,4,1,2,3,20,21.7,2020-21,false,2021,30,3.37,0.33,2022-04-29,22.4,3.04
mcdankj01,2017-03-23,BRK,PHO,8,1,2,1,16,16.5,2016-17,false,2017,143,3.95,1.14,2014-11-29,16.7,2.81
mcdanxa01,1991-12-14,NYK,BOS,9,6,0,3,37,36.6,1991-92,false,1992,525,3.76,0.44,1988-01-20,42.5,3.32
mcderdo01,2016-03-14,CHI,TOR,1,1,0,1,29,25.8,2015-16,false,2016,102,3.72,0.05,2017-01-15,25.5,3.67
mcdonbe01,1988-04-24,GSW,LAL,12,6,1,0,21,26.1,1987-88,false,1988,169,4.26,1.6,1987-11-11,16.1,2.66
mcdyean01,1999-02-28,DEN,VAN,19,1,1,4,46,42.1,1998-99,false,1999,248,3.78,0.36,2009-03-20,26.6,3.42
mcgeeja01,2019-03-22,LAL,BRK,20,0,1,6,33,34.4,2018-19,false,2019,666,4.42,1,2013-03-27,24.5,3.42
mcgratr01,2005-03-28,HOU,UTA,6,4,5,1,44,42.8,2004-05,false,2005,572,2.92,0.16,1999-04-27,28.5,2.76
mcgruro01,2022-04-08,DET,MIL,3,2,2,0,26,25.2,2021-22,false,2022,292,4.3,1.25,2018-10-24,20.1,3.05
mcguido01,2012-04-22,GSW,MIN,7,4,1,1,12,15.7,2011-12,false,2012,316,3.47,0.11,2012-01-02,14.8,3.36
mcilvji01,1996-04-21,WSB,CHI,11,0,1,9,6,15.7,1995-96,false,1996,134,3.73,0.12,2000-02-06,13.2,3.61
mcinnje01,2000-11-10,LAC,ATL,4,6,5,0,28,29.7,2000-01,false,2001,78,3.14,0.25,2007-01-20,18.8,2.89
mckeyde01,1993-02-18,SEA,GSW,7,5,3,4,30,32.6,1992-93,false,1993,443,3.56,0.26,1994-02-20,28.5,3.3
mckieaa01,1997-04-16,DET,MIL,12,8,1,1,18,19.9,1996-97,false,1997,214,3.44,0.3,2002-11-01,26.9,3.14
mckinal01,2018-10-29,GSW,CHI,10,1,0,1,19,14.9,2018-19,false,2019,21,3.68,0.29,2020-01-17,14.2,3.39
mclaujo01,2020-02-08,MIN,LAC,4,11,0,0,24,26.4,2019-20,false,2020,16,4.27,0.67,2022-02-08,20.4,3.6
mclembe01,2017-02-10,SAC,ATL,9,3,4,0,22,20.1,2016-17,false,2017,270,3.16,0.16,2014-04-16,22.2,3
mcleoke01,2005-04-15,UTA,MIN,2,5,2,0,20,18.7,2004-05,false,2005,82,3.07,0.18,2004-11-05,18.8,2.89
mcleoro01,2001-01-27,ATL,CLE,7,4,0,0,18,17.7,2000-01,false,2001,110,3.01,0.04,1999-11-02,16.9,2.97
mcmilna01,1992-11-07,SEA,HOU,7,5,5,0,24,26.1,1992-93,false,1993,502,3.09,0.17,1993-11-24,23.9,2.92
mcneach01,1986-04-07,NYK,IND,11,5,3,1,17,19.3,1985-86,false,1986,27,3.36,0.12,1986-03-04,19.4,3.24
mcraejo01,2019-12-30,WAS,MIA,4,8,2,1,29,29.5,2019-20,false,2020,103,3.92,0.85,2016-04-13,19.6,3.07
mcrobjo01,2016-02-19,MIA,ATL,6,10,0,0,19,21.3,2015-16,false,2016,407,3.19,0.01,2010-04-04,21.5,3.18
