id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity
352,2013-09-10,390,19,Month 1,-78,-16,875,NaN,Sunny
348,2013-09-09,389,19,Month 1,-79,-14,875,NaN,Sunny
350,2013-09-08,388,18,Month 1,-79,-13,875,NaN,Sunny
349,2013-09-07,387,18,Month 1,-78,-13,874,NaN,Sunny
347,2013-09-06,386,17,Month 1,-77,-12,873,NaN,Sunny
351,2013-09-05,385,17,Month 1,-78,-12,874,NaN,Sunny
346,2013-09-04,384,16,Month 1,-77,-12,875,NaN,Sunny
342,2013-09-03,383,16,Month 1,-77,-12,874,NaN,Sunny
344,2013-09-02,382,15,Month 1,-76,-14,872,NaN,Sunny
345,2013-09-01,381,15,Month 1,-79,-13,871,NaN,Sunny
343,2013-08-31,380,14,Month 1,-79,-13,870,NaN,Sunny
341,2013-08-30,379,14,Month 1,-79,-12,870,NaN,Sunny
339,2013-08-29,378,13,Month 1,-78,-18,869,NaN,Sunny
338,2013-08-28,377,13,Month 1,-78,-12,870,NaN,Sunny
340,2013-08-27,376,12,Month 1,-78,-11,870,NaN,Sunny
336,2013-08-26,375,12,Month 1,-77,-9,867,NaN,Sunny
337,2013-08-25,374,11,Month 1,-79,-9,866,NaN,Sunny
335,2013-08-24,373,11,Month 1,-79,-8,866,NaN,Sunny
334,2013-08-23,372,10,Month 1,-76,-9,866,NaN,Sunny
333,2013-08-22,371,10,Month 1,-77,-11,865,NaN,Sunny
332,2013-08-21,370,9,Month 1,-79,-9,865,NaN,Sunny
331,2013-08-20,369,9,Month 1,-75,-9,865,NaN,Sunny
330,2013-08-19,368,8,Month 1,-77,-9,863,NaN,Sunny
328,2013-08-18,367,8,Month 1,-76,-9,862,NaN,Sunny
326,2013-08-17,366,7,Month 1,-76,-12,861,NaN,Sunny
329,2013-08-16,365,7,Month 1,NaN,NaN,NaN,NaN,Sunny
327,2013-08-08,358,3,Month 1,NaN,NaN,NaN,NaN,Sunny
325,2013-08-07,357,3,Month 1,-76,-7,857,NaN,Sunny
324,2013-08-06,356,2,Month 1,-77,-7,856,NaN,Sunny
321,2013-08-05,355,2,Month 1,-75,-7,857,NaN,Sunny
322,2013-08-04,354,1,Month 1,-75,-13,857,NaN,Sunny
323,2013-08-03,353,1,Month 1,-75,-8,855,NaN,Sunny
319,2013-08-02,352,0,Month 1,-77,-9,854,NaN,Sunny
320,2013-08-01,351,0,Month 1,-75,-12,853,NaN,Sunny
318,2013-07-31,350,359,Month 12,-76,-6,853,NaN,Sunny
316,2013-07-30,349,359,Month 12,-75,-12,852,NaN,Sunny
315,2013-07-29,348,358,Month 12,-74,-8,850,NaN,Sunny
313,2013-07-28,347,358,Month 12,-77,-9,851,NaN,Sunny
314,2013-07-27,346,357,Month 12,-76,-7,853,NaN,Sunny
312,2013-07-26,345,357,Month 12,-77,-7,853,NaN,Sunny
317,2013-07-25,344,356,Month 12,-77,-6,851,NaN,Sunny
311,2013-07-24,343,356,Month 12,-77,-11,850,NaN,Sunny
309,2013-07-23,342,355,Month 12,-76,-7,851,NaN,Sunny
310,2013-07-22,341,355,Month 12,-77,-6,852,NaN,Sunny
307,2013-07-21,340,354,Month 12,-76,-6,851,NaN,Sunny
308,2013-07-20,339,354,Month 12,-76,-8,849,NaN,Sunny
306,2013-07-19,338,353,Month 12,-78,-7,848,NaN,Sunny
304,2013-07-18,337,353,Month 12,-75,-7,853,NaN,Sunny
305,2013-07-17,336,352,Month 12,-76,-8,852,NaN,Sunny
302,2013-07-16,335,352,Month 12,-76,-7,852,NaN,Sunny
301,2013-07-15,334,351,Month 12,-74,-6,852,NaN,Sunny
299,2013-07-14,333,350,Month 12,-75,-5,849,NaN,Sunny
300,2013-07-13,332,350,Month 12,-76,-5,849,NaN,Sunny
303,2013-07-12,331,349,Month 12,-74,-3,848,NaN,Sunny
297,2013-07-11,330,349,Month 12,-75,-5,848,NaN,Sunny
298,2013-07-10,329,348,Month 12,-74,-7,847,NaN,Sunny
293,2013-07-09,328,348,Month 12,-75,-5,847,NaN,Sunny
296,2013-07-08,327,347,Month 12,-74,-8,848,NaN,Sunny
295,2013-07-07,326,347,Month 12,-72,-5,848,NaN,Sunny
294,2013-07-06,325,346,Month 12,-74,-8,847,NaN,Sunny
292,2013-07-04,324,346,Month 12,-75,-8,850,NaN,Sunny
290,2013-07-03,323,345,Month 12,-74,-6,847,NaN,Sunny
291,2013-07-02,322,345,Month 12,-74,-5,849,NaN,Sunny
289,2013-07-01,321,344,Month 12,-75,-5,847,NaN,Sunny
269,2013-06-30,320,344,Month 12,-74,-4,846,NaN,Sunny
271,2013-06-29,319,343,Month 12,-73,-3,847,NaN,Sunny
270,2013-06-28,318,342,Month 12,-74,-4,849,NaN,Sunny
268,2013-06-27,317,342,Month 12,-72,-4,849,NaN,Sunny
288,2013-06-26,316,341,Month 12,-74,-16,851,NaN,Sunny
273,2013-06-25,315,341,Month 12,-74,-10,850,NaN,Sunny
272,2013-06-24,314,340,Month 12,-73,-11,848,NaN,Sunny
274,2013-06-23,313,340,Month 12,-77,-14,849,NaN,Sunny
285,2013-06-22,312,339,Month 12,-71,-11,845,NaN,Sunny
277,2013-06-21,311,339,Month 12,-74,-8,846,NaN,Sunny
278,2013-06-20,310,338,Month 12,-71,-9,849,NaN,Sunny
284,2013-06-19,309,338,Month 12,-72,-7,848,NaN,Sunny
282,2013-06-18,308,337,Month 12,-73,-5,850,NaN,Sunny
279,2013-06-17,307,336,Month 12,-72,-8,851,NaN,Sunny
280,2013-06-16,306,336,Month 12,-71,-8,848,NaN,Sunny
275,2013-06-15,305,335,Month 12,-71,-5,847,NaN,Sunny
281,2013-06-14,304,335,Month 12,-70,-6,848,NaN,Sunny
283,2013-06-13,303,334,Month 12,-71,-8,849,NaN,Sunny
287,2013-06-12,302,334,Month 12,-71,-3,850,NaN,Sunny
276,2013-06-11,301,333,Month 12,-73,-6,852,NaN,Sunny
286,2013-06-10,300,333,Month 12,-72,-8,852,NaN,Sunny
267,2013-06-09,299,332,Month 12,-71,-8,849,NaN,Sunny
266,2013-06-08,298,331,Month 12,-72,-3,850,NaN,Sunny
265,2013-06-07,297,331,Month 12,-72,-7,849,NaN,Sunny
264,2013-06-06,296,330,Month 12,-71,-9,850,NaN,Sunny
263,2013-06-05,295,330,Month 12,-71,-15,853,NaN,Sunny
262,2013-06-04,294,329,Month 11,-72,-4,852,NaN,Sunny
261,2013-06-03,293,329,Month 11,-72,-4,850,NaN,Sunny
260,2013-06-02,292,328,Month 11,-71,-1,853,NaN,Sunny
259,2013-06-01,291,327,Month 11,-70,-4,853,NaN,Sunny
258,2013-05-31,290,327,Month 11,-71,-3,853,NaN,Sunny
257,2013-05-30,289,326,Month 11,-71,-3,854,NaN,Sunny
256,2013-05-29,288,326,Month 11,-69,-4,854,NaN,Sunny
255,2013-05-27,287,325,Month 11,-72,-3,856,NaN,Sunny
254,2013-05-26,286,325,Month 11,-71,-2,854,NaN,Sunny
253,2013-05-25,285,324,Month 11,-70,-5,852,NaN,Sunny
252,2013-05-24,284,323,Month 11,-71,-3,854,NaN,Sunny
251,2013-05-23,283,323,Month 11,-68,-4,854,NaN,Sunny
250,2013-05-22,282,322,Month 11,-72,-2,856,NaN,Sunny
249,2013-05-21,281,322,Month 11,-68,-2,855,NaN,Sunny
248,2013-05-20,280,321,Month 11,-69,-4,856,NaN,Sunny
247,2013-05-19,279,321,Month 11,-68,-5,856,NaN,Sunny
246,2013-05-18,278,320,Month 11,-67,-3,855,NaN,Sunny
245,2013-05-17,277,319,Month 11,-69,-4,857,NaN,Sunny
244,2013-05-16,276,319,Month 11,-69,-4,858,NaN,Sunny
169,2013-05-15,275,318,Month 11,-67,-6,860,NaN,Sunny
168,2013-05-14,274,318,Month 11,-70,-2,861,NaN,Sunny
167,2013-05-13,273,317,Month 11,-70,-4,861,NaN,Sunny
166,2013-05-12,272,316,Month 11,-71,-5,864,NaN,Sunny
165,2013-05-11,271,316,Month 11,-69,-6,864,NaN,Sunny
164,2013-05-10,270,315,Month 11,-67,-6,863,NaN,Sunny
162,2013-05-09,269,315,Month 11,-72,-3,866,NaN,Sunny
161,2013-05-08,268,314,Month 11,-70,-5,864,NaN,Sunny
160,2013-05-07,267,313,Month 11,NaN,NaN,NaN,NaN,Sunny
159,2013-05-02,262,311,Month 11,NaN,NaN,NaN,NaN,Sunny
158,2013-05-01,261,310,Month 11,-70,-4,868,NaN,Sunny
157,2013-04-30,260,309,Month 11,-70,-11,875,NaN,Sunny
155,2013-04-29,259,309,Month 11,-72,-3,871,NaN,Sunny
154,2013-04-28,258,308,Month 11,-71,-9,869,NaN,Sunny
153,2013-04-27,257,308,Month 11,-70,-1,871,NaN,Sunny
152,2013-04-26,256,307,Month 11,-70,-2,871,NaN,Sunny
151,2013-04-25,255,306,Month 11,-69,-5,877,NaN,Sunny
150,2013-04-24,254,306,Month 11,-70,-3,871,NaN,Sunny
149,2013-04-23,253,305,Month 11,-71,-6,877,NaN,Sunny
148,2013-04-22,252,304,Month 11,-71,-8,874,NaN,Sunny
147,2013-04-20,251,304,Month 11,-71,-2,876,NaN,Sunny
146,2013-04-19,250,303,Month 11,-70,-2,877,NaN,Sunny
144,2013-04-18,249,303,Month 11,-69,-3,873,NaN,Sunny
143,2013-04-17,248,302,Month 11,-70,-4,877,NaN,Sunny
142,2013-04-16,247,301,Month 11,-71,-4,873,NaN,Sunny
141,2013-04-15,246,301,Month 11,-73,-1,878,NaN,Sunny
140,2013-04-14,245,300,Month 11,-70,-6,879,NaN,Sunny
139,2013-04-13,244,300,Month 11,-69,-6,878,NaN,Sunny
138,2013-04-12,243,299,Month 10,-71,-7,884,NaN,Sunny
137,2013-04-11,242,298,Month 10,-70,-7,881,NaN,Sunny
136,2013-04-10,241,298,Month 10,-72,0,884,NaN,Sunny
135,2013-04-09,240,297,Month 10,-70,-6,884,NaN,Sunny
133,2013-04-08,239,297,Month 10,-73,-1,885,NaN,Sunny
132,2013-04-07,238,296,Month 10,-70,-2,885,NaN,Sunny
131,2013-04-06,237,295,Month 10,-71,-5,883,NaN,Sunny
130,2013-04-05,236,295,Month 10,-72,-3,886,NaN,Sunny
129,2013-04-04,235,294,Month 10,-70,0,886,NaN,Sunny
128,2013-04-03,234,293,Month 10,-69,-4,890,NaN,Sunny
127,2013-04-02,233,293,Month 10,-69,-3,889,NaN,Sunny
126,2013-04-01,232,292,Month 10,-69,-5,888,NaN,Sunny
125,2013-03-31,231,292,Month 10,-71,-6,890,NaN,Sunny
124,2013-03-30,230,291,Month 10,-69,0,888,NaN,Sunny
122,2013-03-29,229,290,Month 10,-69,-4,894,NaN,Sunny
121,2013-03-28,228,290,Month 10,-71,-3,894,NaN,Sunny
120,2013-03-27,227,289,Month 10,-70,4,892,NaN,Sunny
119,2013-03-26,226,288,Month 10,-70,1,894,NaN,Sunny
118,2013-03-25,225,288,Month 10,-71,-8,894,NaN,Sunny
117,2013-03-24,224,287,Month 10,-69,-1,894,NaN,Sunny
116,2013-03-23,223,287,Month 10,-71,-5,895,NaN,Sunny
115,2013-03-22,222,286,Month 10,NaN,NaN,NaN,NaN,Sunny
113,2013-03-15,215,281,Month 10,NaN,NaN,NaN,NaN,Sunny
111,2013-02-27,200,272,Month 10,NaN,NaN,NaN,NaN,Sunny
109,2013-02-26,199,271,Month 10,-66,0,917,NaN,Sunny
108,2013-02-25,198,271,Month 10,-67,-2,914,NaN,Sunny
107,2013-02-24,197,270,Month 10,-68,-3,915,NaN,Sunny
106,2013-02-23,196,269,Month 9,-66,-3,916,NaN,Sunny
105,2013-02-22,195,269,Month 9,NaN,NaN,NaN,NaN,Sunny
104,2013-02-19,192,267,Month 9,NaN,NaN,NaN,NaN,Sunny
103,2013-02-18,191,266,Month 9,-67,-3,921,NaN,Sunny
102,2013-02-17,190,265,Month 9,-66,-3,917,NaN,Sunny
100,2013-02-16,189,265,Month 9,-68,-2,920,NaN,Sunny
99,2013-02-15,188,264,Month 9,-68,-3,920,NaN,Sunny
98,2013-02-14,187,263,Month 9,-67,-1,921,NaN,Sunny
97,2013-02-13,186,263,Month 9,-66,-2,922,NaN,Sunny
96,2013-02-12,185,262,Month 9,-67,-5,923,NaN,Sunny
95,2013-02-11,184,261,Month 9,-67,0,923,NaN,Sunny
94,2013-02-10,183,261,Month 9,-67,-1,921,NaN,Sunny
93,2013-02-09,182,260,Month 9,-67,0,921,NaN,Sunny
92,2013-02-08,181,260,Month 9,-67,1,918,NaN,Sunny
91,2013-02-07,180,259,Month 9,-67,-1,919,NaN,Sunny
89,2013-02-06,179,258,Month 9,-66,-7,920,NaN,Sunny
88,2013-02-04,178,258,Month 9,-66,-2,920,NaN,Sunny
87,2013-02-03,177,257,Month 9,-66,-1,921,NaN,Sunny
86,2013-02-02,176,256,Month 9,-67,0,920,NaN,Sunny
85,2013-02-01,175,256,Month 9,-68,-4,921,NaN,Sunny
84,2013-01-31,174,255,Month 9,-67,0,921,NaN,Sunny
83,2013-01-30,173,254,Month 9,-67,0,920,NaN,Sunny
82,2013-01-29,172,254,Month 9,-67,0,923,NaN,Sunny
81,2013-01-28,171,253,Month 9,-67,1,925,NaN,Sunny
80,2013-01-27,170,252,Month 9,-66,0,925,NaN,Sunny
78,2013-01-26,169,252,Month 9,-66,0,922,NaN,Sunny
77,2013-01-25,168,251,Month 9,-66,1,923,NaN,Sunny
76,2013-01-24,167,250,Month 9,-65,-3,920,NaN,Sunny
75,2013-01-23,166,250,Month 9,-65,-5,922,NaN,Sunny
74,2013-01-22,165,249,Month 9,-65,-3,922,NaN,Sunny
73,2013-01-21,164,248,Month 9,-64,-1,919,NaN,Sunny
72,2013-01-20,163,248,Month 9,-65,-1,919,NaN,Sunny
71,2013-01-19,162,247,Month 9,-65,-1,919,NaN,Sunny
70,2013-01-18,161,246,Month 9,-65,-2,919,NaN,Sunny
69,2013-01-17,160,246,Month 9,-67,-3,919,NaN,Sunny
67,2013-01-16,159,245,Month 9,-65,-4,918,NaN,Sunny
66,2013-01-15,158,245,Month 9,-66,-3,922,NaN,Sunny
65,2013-01-14,157,244,Month 9,-64,-2,920,NaN,Sunny
64,2013-01-13,156,243,Month 9,-65,0,922,NaN,Sunny
63,2013-01-12,155,243,Month 9,-64,0,917,NaN,Sunny
62,2013-01-11,154,242,Month 9,-65,-2,917,NaN,Sunny
61,2013-01-10,153,241,Month 9,-65,1,915,NaN,Sunny
60,2013-01-09,152,241,Month 9,-63,1,914,NaN,Sunny
59,2013-01-08,151,240,Month 9,-65,-3,915,NaN,Sunny
58,2013-01-07,150,239,Month 8,-64,-3,913,NaN,Sunny
56,2013-01-06,149,239,Month 8,-65,0,914,NaN,Sunny
55,2013-01-05,148,238,Month 8,-65,-3,912,NaN,Sunny
54,2013-01-04,147,237,Month 8,-65,0,914,NaN,Sunny
53,2013-01-03,146,237,Month 8,-65,-1,908,NaN,Sunny
52,2013-01-02,145,236,Month 8,-64,-1,909,NaN,Sunny
51,2013-01-01,144,235,Month 8,-64,2,907,NaN,Sunny
50,2012-12-31,143,235,Month 8,-63,-2,908,NaN,Sunny
49,2012-12-29,142,234,Month 8,-65,0,906,NaN,Sunny
48,2012-12-28,141,233,Month 8,-64,-2,904,NaN,Sunny
47,2012-12-27,140,233,Month 8,-66,-2,903,NaN,Sunny
45,2012-12-26,139,232,Month 8,-66,0,899,NaN,Sunny
44,2012-12-25,138,232,Month 8,-65,-1,899,NaN,Sunny
43,2012-12-24,137,231,Month 8,-64,-1,896,NaN,Sunny
42,2012-12-23,136,230,Month 8,-65,-1,897,NaN,Sunny
41,2012-12-22,135,230,Month 8,-65,-5,894,NaN,Sunny
40,2012-12-21,134,229,Month 8,-67,-1,893,NaN,Sunny
39,2012-12-20,133,228,Month 8,-65,1,891,NaN,Sunny
38,2012-12-19,132,228,Month 8,-65,-6,890,NaN,Sunny
37,2012-12-18,131,227,Month 8,-65,-8,889,NaN,Sunny
36,2012-12-17,130,226,Month 8,-65,-9,888,NaN,Sunny
34,2012-12-16,129,226,Month 8,-65,-2,886,NaN,Sunny
33,2012-12-15,128,225,Month 8,-67,-3,883,NaN,Sunny
32,2012-12-14,127,224,Month 8,-67,-1,884,NaN,Sunny
31,2012-12-13,126,224,Month 8,-66,-4,880,NaN,Sunny
30,2012-12-12,125,223,Month 8,-68,-5,880,NaN,Sunny
29,2012-12-11,124,223,Month 8,-66,-5,876,NaN,Sunny
28,2012-12-10,123,222,Month 8,-66,-10,875,NaN,Sunny
27,2012-12-09,122,221,Month 8,-65,-3,869,NaN,Sunny
26,2012-12-08,121,221,Month 8,-66,0,869,NaN,Sunny
25,2012-12-07,120,220,Month 8,-67,-3,867,NaN,Sunny
23,2012-12-06,119,219,Month 8,-66,-6,866,NaN,Sunny
22,2012-12-05,118,219,Month 8,-65,-6,864,NaN,Sunny
21,2012-12-04,117,218,Month 8,-66,-5,861,NaN,Sunny
20,2012-12-03,116,217,Month 8,-67,-6,859,NaN,Sunny
19,2012-12-02,115,217,Month 8,-66,-8,857,NaN,Sunny
18,2012-12-01,114,216,Month 8,-69,-6,857,NaN,Sunny
17,2012-11-30,113,216,Month 8,-66,-6,857,NaN,Sunny
16,2012-11-29,112,215,Month 8,-65,-8,852,NaN,Sunny
15,2012-11-28,111,214,Month 8,-66,-4,849,NaN,Sunny
14,2012-11-27,110,214,Month 8,-65,-5,848,NaN,Sunny
12,2012-11-26,109,213,Month 8,-64,-3,844,NaN,Sunny
11,2012-11-25,108,212,Month 8,-65,-4,845,NaN,Sunny
10,2012-11-24,107,212,Month 8,-66,-5,844,NaN,Sunny
9,2012-11-23,106,211,Month 8,-66,-8,841,NaN,Sunny
8,2012-11-21,105,211,Month 8,-66,-6,839,NaN,Sunny
7,2012-11-20,104,210,Month 8,-67,-5,838,NaN,Sunny
6,2012-11-19,103,209,Month 7,-66,-3,836,NaN,Sunny
5,2012-11-18,102,209,Month 7,-67,-3,833,NaN,Sunny
4,2012-11-17,101,208,Month 7,-65,-2,830,NaN,Sunny
3,2012-11-16,100,207,Month 7,-66,-1,829,NaN,Sunny
242,2012-11-15,99,207,Month 7,-68,-1,829,NaN,Sunny
241,2012-11-14,98,206,Month 7,-68,-1,828,NaN,Sunny
240,2012-11-13,97,206,Month 7,-68,-3,828,NaN,Sunny
239,2012-11-12,96,205,Month 7,-71,2,826,NaN,Sunny
238,2012-11-11,95,204,Month 7,-68,0,822,NaN,Sunny
237,2012-11-10,94,204,Month 7,-70,0,822,NaN,Sunny
236,2012-11-09,93,203,Month 7,-72,-1,819,NaN,Sunny
235,2012-11-08,92,202,Month 7,-74,-1,820,NaN,Sunny
234,2012-11-07,91,202,Month 7,-74,-1,817,NaN,Sunny
233,2012-11-06,90,201,Month 7,-71,0,813,NaN,Sunny
231,2012-11-05,89,201,Month 7,-73,-1,813,NaN,Sunny
230,2012-11-04,88,200,Month 7,-70,-2,811,NaN,Sunny
229,2012-11-03,87,199,Month 7,-70,-2,808,NaN,Sunny
228,2012-11-02,86,199,Month 7,-71,-4,808,NaN,Sunny
227,2012-11-01,85,198,Month 7,-71,-1,805,NaN,Sunny
226,2012-10-31,84,198,Month 7,-70,0,801,NaN,Sunny
225,2012-10-30,83,197,Month 7,-72,0,801,NaN,Sunny
224,2012-10-29,82,196,Month 7,-72,0,799,NaN,Sunny
223,2012-10-28,81,196,Month 7,-72,-2,798,NaN,Sunny
222,2012-10-27,80,195,Month 7,-70,-3,796,NaN,Sunny
221,2012-10-26,79,195,Month 7,-73,-1,795,NaN,Sunny
220,2012-10-25,78,194,Month 7,-71,0,793,NaN,Sunny
219,2012-10-24,77,193,Month 7,-71,0,792,NaN,Sunny
218,2012-10-23,76,193,Month 7,-73,-1,792,NaN,Sunny
217,2012-10-22,75,192,Month 7,-73,-1,791,NaN,Sunny
216,2012-10-21,74,192,Month 7,-72,-5,790,NaN,Sunny
215,2012-10-20,73,191,Month 7,-70,0,788,NaN,Sunny
214,2012-10-19,72,190,Month 7,-73,-2,785,NaN,Sunny
213,2012-10-18,71,190,Month 7,-71,-2,784,NaN,Sunny
212,2012-10-17,70,189,Month 7,-72,-1,783,NaN,Sunny
211,2012-10-15,69,189,Month 7,-73,0,778,NaN,Sunny
210,2012-10-14,68,188,Month 7,-71,-2,781,NaN,Sunny
209,2012-10-13,67,187,Month 7,-73,-6,780,NaN,Sunny
208,2012-10-12,66,187,Month 7,-73,-2,778,NaN,Sunny
207,2012-10-11,65,186,Month 7,-72,-2,777,NaN,Sunny
206,2012-10-10,64,186,Month 7,-74,0,776,NaN,Sunny
205,2012-10-09,63,185,Month 7,-73,0,775,NaN,Sunny
204,2012-10-08,62,184,Month 7,-72,-1,774,NaN,Sunny
203,2012-10-07,61,184,Month 7,-72,-2,772,NaN,Sunny
202,2012-10-06,60,183,Month 7,-75,-2,772,NaN,Sunny
201,2012-10-05,59,183,Month 7,-76,-1,771,NaN,Sunny
200,2012-10-04,58,182,Month 7,-74,-3,769,NaN,Sunny
199,2012-10-03,57,181,Month 7,-73,-3,769,NaN,Sunny
198,2012-10-02,56,181,Month 7,-73,-4,768,NaN,Sunny
197,2012-10-01,55,180,Month 7,-74,-2,766,NaN,Sunny
196,2012-09-30,54,180,Month 7,-72,-9,766,NaN,Sunny
195,2012-09-29,53,179,Month 6,-71,-5,764,NaN,Sunny
194,2012-09-28,52,179,Month 6,-74,-7,762,NaN,Sunny
193,2012-09-27,51,178,Month 6,-76,-7,762,NaN,Sunny
192,2012-09-26,50,177,Month 6,-72,-10,761,NaN,Sunny
191,2012-09-25,49,177,Month 6,-74,-10,761,NaN,Sunny
190,2012-09-24,48,176,Month 6,-75,0,759,NaN,Sunny
189,2012-09-23,47,176,Month 6,-75,-9,758,NaN,Sunny
188,2012-09-22,46,175,Month 6,-74,-12,758,NaN,Sunny
187,2012-09-21,45,175,Month 6,-74,-9,758,NaN,Sunny
186,2012-09-20,44,174,Month 6,-75,-10,757,NaN,Sunny
185,2012-09-19,43,173,Month 6,-74,-12,756,NaN,Sunny
184,2012-09-18,42,173,Month 6,-75,-7,754,NaN,Sunny
183,2012-09-17,41,172,Month 6,-75,-12,753,NaN,Sunny
182,2012-09-16,40,172,Month 6,-75,-12,753,NaN,Sunny
181,2012-09-15,39,171,Month 6,-75,-8,751,NaN,Sunny
180,2012-09-14,38,171,Month 6,-73,-13,750,NaN,Sunny
179,2012-09-13,37,170,Month 6,-73,0,750,NaN,Sunny
178,2012-09-12,36,169,Month 6,-73,-1,750,NaN,Sunny
177,2012-09-11,35,169,Month 6,-73,-1,749,NaN,Sunny
176,2012-09-10,34,168,Month 6,-73,1,748,NaN,Sunny
175,2012-09-08,33,168,Month 6,-73,-2,748,NaN,Sunny
174,2012-09-07,32,167,Month 6,NaN,NaN,NaN,NaN,Sunny
173,2012-09-06,31,167,Month 6,-74,-23,745,NaN,Sunny
172,2012-09-05,30,166,Month 6,-74,-3,747,NaN,Sunny
171,2012-09-04,29,166,Month 6,-75,-2,747,NaN,Sunny
170,2012-09-03,28,165,Month 6,-75,-15,745,NaN,Sunny
163,2012-09-02,27,164,Month 6,-75,-15,743,NaN,Sunny
156,2012-09-01,26,164,Month 6,-76,-14,745,NaN,Sunny
145,2012-08-31,25,163,Month 6,-75,-11,743,NaN,Sunny
134,2012-08-30,24,163,Month 6,-75,-7,742,NaN,Sunny
123,2012-08-29,23,162,Month 6,-75,-16,741,NaN,Sunny
114,2012-08-28,22,162,Month 6,-74,-6,742,NaN,Sunny
112,2012-08-27,21,161,Month 6,-74,-3,741,NaN,Sunny
110,2012-08-26,20,161,Month 6,NaN,NaN,NaN,NaN,Sunny
101,2012-08-25,19,160,Month 6,NaN,NaN,NaN,NaN,Sunny
90,2012-08-24,18,160,Month 6,NaN,NaN,NaN,NaN,Sunny
79,2012-08-23,17,159,Month 6,-76,-4,742,NaN,Sunny
68,2012-08-22,16,158,Month 6,-77,0,740,NaN,Sunny
57,2012-08-21,15,158,Month 6,-78,-15,740,NaN,Sunny
46,2012-08-20,14,157,Month 6,-74,-16,740,NaN,Sunny
35,2012-08-19,13,157,Month 6,-74,-15,732,NaN,Sunny
24,2012-08-18,12,156,Month 6,-76,-18,741,NaN,Sunny
13,2012-08-17,11,156,Month 6,-76,-11,740,NaN,Sunny
2,2012-08-16,10,155,Month 6,-75,-16,739,NaN,Sunny
232,2012-08-15,9,155,Month 6,NaN,NaN,NaN,NaN,Sunny
1,2012-08-07,1,150,Month 6,NaN,NaN,NaN,NaN,Sunny
