,headline_no_site,site,time,country,bias,year
176916,Woman shamed for wearing pyjamas in Tesco brands critics 'racist and sexist',standard.co.uk,2017-01-09 08:00:00+00:00,UK,0.16666666666666666,2017
379375,Gogglebox's Mary Criticised Over 'Racist' Impression Of Kim Jong Un's Sister,theladbible.com,2020-05-09 07:00:00+00:00,UK,0.16666666666666666,2020
79213,South Carolina woman convicted of kidnapping husband's alleged ex mistress,foxnews.com,2018-10-23 07:00:00+00:00,UK,0.3333333333333333,2018
141274,Woman Techie in Hyderabad Booked For Kidnapping Man Who Stalked Her,news18.com,2019-01-31 08:00:00+00:00,India,0.3333333333333333,2019
305349,"Gov. Whitmer Accused Trump Of Inciting Domestic Terrorism For Encouraging ""Lock Her Up"" Chants Days After The Kidnapping Plot Against Her",buzzfeed.com,2020-10-18 07:00:00+00:00,UK,0.16666666666666666,2020
358276,Sister of Kearns kidnapping victim recalls last chilling phone call with her sister,ksl.com,2021-02-14 08:00:00+00:00,USA,0.3333333333333333,2021
5684,Cape Town girl found 17 years after kidnapping,News24.com,2015-02-27 08:00:00+00:00,South Africa,0.16666666666666666,2015
382054,"Girl, 16, forced into back of car in street kidnapping",liverpoolecho.co.uk,2021-05-13 07:00:00+00:00,UK,0.0,2021
72238,"Sana Khan charged for attempted kidnapping of a girl, goes missing",firstpost.com,2013-05-24 07:00:00+00:00,India,0.16666666666666666,2013
364806,Randfontein attempted kidnapping survivor shares her ordeal,Citizen.co.za,2021-02-04 08:00:00+00:00,South Africa,0.16666666666666666,2021
30180,"New Braunfels woman, 18, sentenced to 30 years in brutal kidnapping",chron.com,2015-02-11 08:00:00+00:00,USA,0.0,2015
149817,"Couple arrested for kidnapping 2 Amish sisters in upstate N.Y., intended to abuse them: cops",nydailynews.com,2014-08-17 07:00:00+00:00,USA,0.16666666666666666,2014
87598,‘Girls Trip’ Writer: How My Pitches About Women of Color Are Becoming More Accepted (Guest Column),hollywoodreporter.com,2017-12-08 08:00:00+00:00,USA,0.16666666666666666,2017
73013,"Hounded by mullahs: A Muslim woman writer forced to leave home, why is the community silent?",firstpost.com,2015-04-27 07:00:00+00:00,India,0.16666666666666666,2015
157980,Amy Schumer’s Head Writer on Comedy and Her New Book,nytimes.com,2016-05-26 07:00:00+00:00,India,0.16666666666666666,2016
130324,"Popular mystery writer Sue Grafton dies at 77, her daughter says",nbcnews.com,2017-12-29 08:00:00+00:00,USA,0.3333333333333333,2017
74456,With More Female Screenwriters Do Korean TV Dramas Pass the Bechdel Test?,forbes.com,2019-05-23 07:00:00+00:00,India,0.16666666666666666,2019
139072,Lady Gaga’s Oscar winning ‘Shallow' co writer Anthony Rossomando opens up about his dark past: ‘I was in the mindset of Jackson Maine’,news.yahoo.com,2019-02-27 08:00:00+00:00,India,0.16666666666666666,2019
73594,'Batgirl': Replacing Joss Whedon With Female Writers And Directors Is A No Brainer,forbes.com,2018-02-22 08:00:00+00:00,India,0.16666666666666666,2018
291897,"The final ""Game of Thrones"" season shuts out female directors and writers",salon.com,2018-01-05 08:00:00+00:00,USA,0.16666666666666666,2018
38377,"If God were a woman: As Church feminists say God is a 'She', some of our wittiest and wisest writers imagine t",dailymail.co.uk,2015-06-02 07:00:00+00:00,India,0.0,2015
379068,"Ziwe Fumudoh, Instagram Sensation and 'Desus & Mero' Writer, Is Finally Getting Her Own Show",thedailybeast.com,2020-10-21 07:00:00+00:00,USA,0.16666666666666666,2020
200945,Sassy toddler goes viral after telling her mum she put a classmate in a headlock because he asked her to...,thesun.co.uk,2019-03-04 08:00:00+00:00,UK,0.5,2019
271728,Where and How to do Long Haul with a Toddler? (Mauritius),huffingtonpost.co.uk,2013-04-02 07:00:00+00:00,UK,0.0,2013
33832,‘Toddlers & Tiaras’ mom sues media outlets for ‘sexualizing’ her daughter,cnn.com,2012-01-27 08:00:00+00:00,India,0.5,2012
331578,TikTok star Tabitha Brown reacts to toddler making her recipe,news.yahoo.com,2020-04-24 07:00:00+00:00,India,0.16666666666666666,2020
94390,Mother issues trampoline warning after toddler breaks ‘strongest bone in his body’,independent.co.uk,2017-07-13 07:00:00+00:00,UK,0.16666666666666666,2017
11112,Woman Breaks Window to Rescue Toddler Locked in Hot Car in Kansas,abcnews.go.com,2015-07-20 07:00:00+00:00,USA,0.16666666666666666,2015
42194,Mother shares heartbreaking photo of her toddler undergoing cancer treatment,dailymail.co.uk,2019-11-28 08:00:00+00:00,India,0.3333333333333333,2019
66446,Toddler traumatised after pony killed by low flying US fighter jets in Cornwall,express.co.uk,2017-04-17 07:00:00+00:00,UK,0.0,2017
302077,25 years for Daveyton nanny who strangled toddler in her care,Timeslive.co.za,2020-11-23 08:00:00+00:00,South Africa,0.16666666666666666,2020
13387,"Toddler Struck Twice By Hit and Run Drivers in China, Dozens Ignore Her",abcnews.go.com,2011-10-17 07:00:00+00:00,USA,0.16666666666666666,2011
76179,Beyoncé Is Now The Most Nominated Woman In Grammy History,forbes.com,2014-12-06 08:00:00+00:00,India,0.16666666666666666,2014
282070,"Watch Lady Gaga Perform ""Million Reasons"" at the 2018 Grammys",vice.com,2018-01-26 08:00:00+00:00,UK,0.16666666666666666,2018
242262,'Black Lightning': Grammy winner Jill Scott cast as DC villain Lady Eve,ew.com,2017-10-05 07:00:00+00:00,USA,0.16666666666666666,2017
196510,Cardi B Disables Her Instagram After Trolls Mocked Her For Winning Best Rap Album Grammy,theladbible.com,2019-02-12 08:00:00+00:00,UK,0.16666666666666666,2019
368441,"Beyonce's 9 Year Old Daughter, Blue Ivy, Wins Her First Grammy",tmz.com,2021-03-14 08:00:00+00:00,USA,0.16666666666666666,2021
86307,New Grammys Initiative Aims to Increase Opportunities for Female Music Producers and Engineers,hollywoodreporter.com,2019-02-01 08:00:00+00:00,USA,0.16666666666666666,2019
217430,"Lady Gaga Talks Mental Health, Thanks Bradley Cooper During Grammys 2019 Acceptance Speech",usmagazine.com,2019-02-10 08:00:00+00:00,USA,0.16666666666666666,2019
259988,Grammys 2016: Watch Lady Gaga's effects heavy tribute to David Bowie,theverge.com,2016-02-15 08:00:00+00:00,UK,0.16666666666666666,2016
260341,Beyoncé now has more Grammy nominations than any female recording artist,theverge.com,2014-12-05 08:00:00+00:00,UK,0.16666666666666666,2014
213202,Pink didn't win a Grammy so her kids gave her the sweetest consolation prize,usatoday.com,2019-02-11 08:00:00+00:00,USA,0.16666666666666666,2019
312703,Watch Kim Kardashian Joke With North West to ''Be Quiet'' in Her Latest Makeup Tutorial,eonline.com,2020-08-14 07:00:00+00:00,USA,0.16666666666666666,2020
298482,Lady Gaga wants her makeup to 'feel like an emotion',iol.co.za,2020-07-23 07:00:00+00:00,South Africa,0.3333333333333333,2020
118326,British women admit to wearing full makeup to the gym,metro.co.uk,2013-04-26 07:00:00+00:00,UK,0.16666666666666666,2013
229859,The Cool Girl Take on Holiday Makeup,yahoo.com,2014-12-10 08:00:00+00:00,India,0.16666666666666666,2014
348222,The average woman takes just 11 minutes to put on her makeup – can you?...,thesun.co.uk,2020-05-31 07:00:00+00:00,UK,0.3333333333333333,2020
149103,DMV says staff did nothing wrong by refusing to take picture of boy with makeup,nydailynews.com,2014-06-18 07:00:00+00:00,USA,0.0,2014
227403,Woman embraces her vitiligo after 30 years of covering herself in makeup,yahoo.com,2018-03-28 07:00:00+00:00,India,0.5,2018
253822,12 year old girl with cancer makes the world smile (and cry) with her inspiring makeup tutorials,sfgate.com,2012-08-10 07:00:00+00:00,USA,0.3333333333333333,2012
269369,12 Stunning Before & After Photos of Women Without Makeup,cosmopolitan.com,2014-07-08 07:00:00+00:00,India,0.16666666666666666,2014
273982,Gal Gadot's 'Wonder Woman' Makeup Artist Reveals The Beauty Products Behind Her Look,huffingtonpost.com,2017-06-14 07:00:00+00:00,UK,0.3333333333333333,2017
139591,Australian woman turns tables on Nigerian scammers,news.yahoo.com,2012-02-23 08:00:00+00:00,India,0.16666666666666666,2012
230601,Nigerian women sold into sex slavery in Europe,Enca.com,2016-11-12 08:00:00+00:00,South Africa,0.16666666666666666,2016
53240,"Previously bedridden, 19 year old Nigerian girl walks after two years",dnaindia.com,2018-06-18 07:00:00+00:00,India,0.16666666666666666,2018
228312,Is this 5 year old Nigerian the 'most beautiful girl in the world'?,yahoo.com,2018-07-24 07:00:00+00:00,India,0.16666666666666666,2018
91455,President Buhari's sister urges Nigerians to pray for leader amid health mystery,ibtimes.co.uk,2017-02-21 08:00:00+00:00,UK,0.16666666666666666,2017
53794,Woman kills Nigerian lover after fight over money,dnaindia.com,2017-08-21 07:00:00+00:00,India,0.16666666666666666,2017
238482,"Drunk Nigerian woman creates ruckus at shop, govt hospital",deccanherald.com,2016-06-28 07:00:00+00:00,India,0.16666666666666666,2016
131209,Exclusive: Kidnapped Nigerian Girl Details Abduction,nbcnews.com,2014-05-06 07:00:00+00:00,USA,0.16666666666666666,2014
178200,'Voodoo magic' nurse guilty of trafficking Nigerian women to work as prostitutes,standard.co.uk,2018-06-28 07:00:00+00:00,UK,0.3333333333333333,2018
332978,"Nigerian Economist Ngozi Okonjo Iweala Named First Female, African WTO Chief",news18.com,2021-02-15 08:00:00+00:00,India,0.0,2021
151252,'Cannibal Cop' Gilberto Valle planned to to cook up 'some girl meat' on Thanksgiving: prosecutors,nydailynews.com,2012-11-20 08:00:00+00:00,USA,0.16666666666666666,2012
150770,"Two Ohio men murdered woman, 36, hid her body in closet for days while they partied: prosecutor",nydailynews.com,2015-09-04 07:00:00+00:00,USA,0.16666666666666666,2015
307752,Woman 'impersonated New Hampshire prosecutor to evade charges',dailymail.co.uk,2020-10-27 07:00:00+00:00,India,0.16666666666666666,2020
254610,Prosecutors: Man who decapitated grandmother in SF thought she was ‘possessed’,sfgate.com,2018-09-28 07:00:00+00:00,USA,0.3333333333333333,2018
21926,"Girl died of congenital condition, not school fight injuries, prosecutor says",cbsnews.com,2019-04-19 07:00:00+00:00,USA,0.16666666666666666,2019
150870,"British banker Rurik Jutting tortured woman in luxury Hong Kong hotel for three days while binging on cocaine, prosecutor says",nydailynews.com,2016-10-24 07:00:00+00:00,USA,0.16666666666666666,2016
224842,A prosecutor won’t do her job so bigots are getting away with hate crimes in D.C.,washingtonpost.com,2019-08-22 07:00:00+00:00,UK,0.16666666666666666,2019
217704,Sarah Paulson Opens Up About Meeting O.J. Simpson Prosecutor Marcia Clark: She Apologized ‘for the Hair’,usmagazine.com,2016-03-31 07:00:00+00:00,USA,0.16666666666666666,2016
306919,Breonna Taylor's mother asks for independent prosecutor to present case to a new grand jury,cnn.com,2020-10-28 07:00:00+00:00,India,0.16666666666666666,2020
10265,Female prosecutor murdered in what colleagues say was 'the worst possible outcome of domestic violence',abcnews.go.com,2019-03-25 07:00:00+00:00,USA,0.16666666666666666,2019
300615,Mentally ill Soweto woman accused of witchcraft dies after being set alight,News24.com,2021-04-08 07:00:00+00:00,South Africa,0.16666666666666666,2021
371279,Three Eastern Cape women killed after witchcraft accusation,dispatchlive.co.za,2020-07-30 07:00:00+00:00,South Africa,0.16666666666666666,2020
317941,Mumbai Crime Watch: Man kills grandmother over witchcraft suspicion in Palghar,freepressjournal.in,2020-10-13 07:00:00+00:00,India,0.16666666666666666,2020
330292,"This Jharkhand woman leads war against social evil 'witchcraft', rescues over 120 women",newindianexpress.com,2021-01-31 08:00:00+00:00,India,0.3333333333333333,2021
66321,Is this the ghost of a girl tortured for witchcraft haunting 300 year old Scottish tower?,express.co.uk,2016-03-09 08:00:00+00:00,UK,0.16666666666666666,2016
283138,The Mother of Modern Witchcraft Was Also a Pro Choice Spy,vice.com,2016-04-14 07:00:00+00:00,UK,0.16666666666666666,2016
91100,Women accused of witchcraft beaten by a mob of Indian villagers,ibtimes.co.uk,2017-11-07 08:00:00+00:00,UK,0.16666666666666666,2017
103413,"Gujarat: Man beheads woman for ‘witchcraft’, arrested",indianexpress.com,2018-11-29 08:00:00+00:00,India,0.16666666666666666,2018
339383,Witchcraft beliefs blamed for halting drive to end FGM in Guinea,reuters.com,2020-03-10 07:00:00+00:00,USA,0.0,2020
144672,"Woman Charged With Fake Witchcraft, Days Before Canada Scraps Old Law",npr.org,2018-12-19 08:00:00+00:00,USA,0.16666666666666666,2018
77068,Losing Lessons: How One Korean Housewife Failed Her Way To Business Success,forbes.com,2013-06-24 07:00:00+00:00,India,0.3333333333333333,2013
373219,Woman who ditched work to become 1950s' housewife hits back at critics who dub her 'anti feminist',walesonline.co.uk,2020-07-05 07:00:00+00:00,UK,0.5,2020
80483,Ex 'Real Housewife of Miami' Ana Quincoces on how faith helped her overcome family tragedy,foxnews.com,2015-04-01 07:00:00+00:00,UK,0.3333333333333333,2015
211974,Woman Quits Job To Become ’50s Housewife’ Because She Thinks ‘Husbands Should Be Spoiled’,unilad.co.uk,2019-09-27 07:00:00+00:00,UK,0.3333333333333333,2019
308811,Woman dreams of being 'damsel in distress' housewife and looked after by an 'alpha male',dailyrecord.co.uk,2020-08-20 07:00:00+00:00,UK,0.3333333333333333,2020
342183,Woman who quit work to become a 1950s housewife hits back at feminist critics,style.yahoo.com,2020-07-01 07:00:00+00:00,UK,0.3333333333333333,2020
240425,'Real Housewife' Tamra Barney reveals she battled cervical cancer,ew.com,2012-04-09 07:00:00+00:00,USA,0.16666666666666666,2012
169503,This open letter by 3 working women is the PERFECT response to Mira Rajput's 'housewife' statement!,rediff.com,2017-03-13 07:00:00+00:00,India,0.16666666666666666,2017
64810,Whoopi Goldberg's View: She Didn't Smack a D.C. Housewife,eonline.com,2010-08-04 07:00:00+00:00,USA,0.3333333333333333,2010
222040,'American Housewife': Cracked women who will crack you up,washingtonpost.com,2016-01-05 08:00:00+00:00,UK,0.16666666666666666,2016
286783,DA urges Makhura to ‘find’ Qedani Mahlangu to testify at Esidimeni inquest,Citizen.co.za,2017-10-19 07:00:00+00:00,South Africa,0.0,2017
148976,Boys testify how they hacked great grandmother to death for $155 in sickening Wisconsin trial,nydailynews.com,2013-06-20 07:00:00+00:00,USA,0.16666666666666666,2013
340329,#MeToo: Harvey Weinstein convicted of felony sex crime and rape after six women testify against him,scroll.in,2020-02-24 08:00:00+00:00,India,0.16666666666666666,2020
16436,Mexican women testify over sexual torture before international panel,businessinsider.com,2017-11-17 08:00:00+00:00,India,0.16666666666666666,2017
159406,The ‘Tight Rope’ of Testifying While Female,nytimes.com,2018-09-28 07:00:00+00:00,India,0.16666666666666666,2018
129912,"Woman Who Accused Rapper Nelly of Rape Won't Testify, Says System Will 'Fail Her'",nbcnews.com,2017-10-14 07:00:00+00:00,USA,0.16666666666666666,2017
23806,"Peter Boy disappearance: Jaylin Kema pleads guilty to manslaughter, will testify against Peter Kema Sr.",cbsnews.com,2016-12-01 08:00:00+00:00,USA,0.0,2016
89831,Prosecutors Want 13 Other Women to Testify Against Bill Cosby,hollywoodreporter.com,2016-09-06 07:00:00+00:00,USA,0.16666666666666666,2016
364190,Ramaphosa to testify at corruption inquiry,Moneyweb.co.za,2021-03-24 07:00:00+00:00,South Africa,0.0,2021
158565,"Texas Rape Victim Was Jailed for Fear She Would Not Testify, Lawsuit Says",nytimes.com,2016-07-22 07:00:00+00:00,India,0.16666666666666666,2016
309841,Woman who was having two periods a month stunned to discover she has two vaginas,dailystar.co.uk,2021-04-09 07:00:00+00:00,UK,0.3333333333333333,2021
212025,Woman Inserts Spring Into Vagina Thinking It Works As Birth Control,unilad.co.uk,2019-09-12 07:00:00+00:00,UK,0.16666666666666666,2019
272409,Woman Suffers Second Degree Burns From Vaginal Steaming,huffingtonpost.co.uk,2019-08-09 07:00:00+00:00,UK,0.16666666666666666,2019
221875,Women’s college theater group cancels ‘Vagina Monologues’ amid concerns that it could offend transgender people,washingtonpost.com,2015-01-16 08:00:00+00:00,UK,0.0,2015
